Topik_ID,Nama_Topik,Rank,Kata,Skor_cTFIDF
42,42_planet_matahari_fenomena_bumi,4,bumi,0.023974
42,42_planet_matahari_fenomena_bumi,5,gerhana,0.018614
42,42_planet_matahari_fenomena_bumi,6,bulan,0.017459
42,42_planet_matahari_fenomena_bumi,7,meteor,0.015794
42,42_planet_matahari_fenomena_bumi,8,bintang,0.013862
42,42_planet_matahari_fenomena_bumi,9,nasa,0.012963
42,42_planet_matahari_fenomena_bumi,10,langit,0.012521
43,43_meninggal_meninggal dunia_yu_dun,1,meninggal,0.07059
43,43_meninggal_meninggal dunia_yu_dun,2,meninggal dunia,0.050554
43,43_meninggal_meninggal dunia_yu_dun,3,yu,0.03284
43,43_meninggal_meninggal dunia_yu_dun,4,dunia,0.025417
43,43_meninggal_meninggal dunia_yu_dun,5,ibunda,0.022692
43,43_meninggal_meninggal dunia_yu_dun,6,berduka,0.017244
43,43_meninggal_meninggal dunia_yu_dun,7,duka,0.017131
43,43_meninggal_meninggal dunia_yu_dun,8,meninggalnya,0.014353
43,43_meninggal_meninggal dunia_yu_dun,9,kabar duka,0.013397
43,43_meninggal_meninggal dunia_yu_dun,10,aktor,0.013389
44,44_hamil_bayi_hamil anak_kehamilan,1,hamil,0.1087
44,44_hamil_bayi_hamil anak_kehamilan,2,bayi,0.04762
44,44_hamil_bayi_hamil anak_kehamilan,3,hamil anak,0.038136
44,44_hamil_bayi_hamil anak_kehamilan,4,kehamilan,0.025721
44,44_hamil_bayi_hamil anak_kehamilan,5,ibu hamil,0.02259
44,44_hamil_bayi_hamil anak_kehamilan,6,tabung,0.02096
44,44_hamil_bayi_hamil anak_kehamilan,7,anak pertama,0.020188
44,44_hamil_bayi_hamil anak_kehamilan,8,zat besi,0.017399
44,44_hamil_bayi_hamil anak_kehamilan,9,keguguran,0.017033
44,44_hamil_bayi_hamil anak_kehamilan,10,besi,0.016798
45,45_corona_wabah corona_wabah_gara,1,corona,0.104481
45,45_corona_wabah corona_wabah_gara,2,wabah corona,0.029772
45,45_corona_wabah corona_wabah_gara,3,wabah,0.026048
45,45_corona_wabah corona_wabah_gara,4,gara,0.024453
45,45_corona_wabah corona_wabah_gara,5,cegah,0.024291
45,45_corona_wabah corona_wabah_gara,6,lawan corona,0.023854
45,45_corona_wabah corona_wabah_gara,7,cegah corona,0.023596
45,45_corona_wabah corona_wabah_gara,8,tes corona,0.019248
45,45_corona_wabah corona_wabah_gara,9,tengah corona,0.018331
45,45_corona_wabah corona_wabah_gara,10,gara corona,0.017765
46,46_rusia_ukraina_putin_zelensky,1,rusia,0.04731
46,46_rusia_ukraina_putin_zelensky,2,ukraina,0.040389
46,46_rusia_ukraina_putin_zelensky,3,putin,0.027483
46,46_rusia_ukraina_putin_zelensky,4,zelensky,0.016393
46,46_rusia_ukraina_putin_zelensky,5,perang,0.012763
46,46_rusia_ukraina_putin_zelensky,6,vladimir,0.010302
46,46_rusia_ukraina_putin_zelensky,7,vladimir putin,0.010185
46,46_rusia_ukraina_putin_zelensky,8,moskow,0.009724
46,46_rusia_ukraina_putin_zelensky,9,kyiv,0.008818
46,46_rusia_ukraina_putin_zelensky,10,presiden rusia,0.008502
47,47_judi_judi online_online_judol,1,judi,0.046742
47,47_judi_judi online_online_judol,2,judi online,0.045539
47,47_judi_judi online_online_judol,3,online,0.03273
47,47_judi_judi online_online_judol,4,judol,0.023311
47,47_judi_judi online_online_judol,5,komdigi,0.020341
47,47_judi_judi online_online_judol,6,situs,0.018309
47,47_judi_judi online_online_judol,7,situs judi,0.017035
47,47_judi_judi online_online_judol,8,kementerian komunikasi,0.010453
47,47_judi_judi online_online_judol,9,online judol,0.009853
47,47_judi_judi online_online_judol,10,pegawai,0.009734
48,48_film_bioskop_trans tv_trans,1,film,0.102507
48,48_film_bioskop_trans tv_trans,2,bioskop,0.079886
48,48_film_bioskop_trans tv_trans,3,trans tv,0.064252
48,48_film_bioskop_trans tv_trans,4,trans,0.043194
48,48_film_bioskop_trans tv_trans,5,tv,0.038077
48,48_film_bioskop_trans tv_trans,6,horor,0.038065
48,48_film_bioskop_trans tv_trans,7,film horor,0.029067
48,48_film_bioskop_trans tv_trans,8,the,0.021416
48,48_film_bioskop_trans tv_trans,9,main film,0.017772
48,48_film_bioskop_trans tv_trans,10,tayang,0.017501
49,49_iphone_apple_iphone 16_pro,1,iphone,0.095573
49,49_iphone_apple_iphone 16_pro,2,apple,0.07547
49,49_iphone_apple_iphone 16_pro,3,iphone 16,0.022796
49,49_iphone_apple_iphone 16_pro,4,pro,0.018888
49,49_iphone_apple_iphone 16_pro,5,iphone pro,0.018881
49,49_iphone_apple_iphone 16_pro,6,pro max,0.016538
49,49_iphone_apple_iphone 16_pro,7,tebus,0.014352
49,49_iphone_apple_iphone 16_pro,8,max,0.014005
49,49_iphone_apple_iphone 16_pro,9,16,0.012022
49,49_iphone_apple_iphone 16_pro,10,ios,0.011752
50,50_jepang_tokyo_kyoto_wisatawan,1,jepang,0.128239
50,50_jepang_tokyo_kyoto_wisatawan,2,tokyo,0.020673
50,50_jepang_tokyo_kyoto_wisatawan,3,kyoto,0.013706
50,50_jepang_tokyo_kyoto_wisatawan,4,wisatawan,0.013465
50,50_jepang_tokyo_kyoto_wisatawan,5,ghosn,0.013411
50,50_jepang_tokyo_kyoto_wisatawan,6,wn jepang,0.013057
50,50_jepang_tokyo_kyoto_wisatawan,7,orang jepang,0.012192
50,50_jepang_tokyo_kyoto_wisatawan,8,bahasa jepang,0.011161
50,50_jepang_tokyo_kyoto_wisatawan,9,japan,0.010989
50,50_jepang_tokyo_kyoto_wisatawan,10,kapal pesiar,0.01044
51,51_pasar_sensus_online_pedagang,1,pasar,0.077635
51,51_pasar_sensus_online_pedagang,2,sensus,0.048948
51,51_pasar_sensus_online_pedagang,3,online,0.038496
51,51_pasar_sensus_online_pedagang,4,pedagang,0.034805
51,51_pasar_sensus_online_pedagang,5,pedagang pasar,0.027754
51,51_pasar_sensus_online_pedagang,6,penduduk,0.025751
51,51_pasar_sensus_online_pedagang,7,tokopedia,0.025476
51,51_pasar_sensus_online_pedagang,8,ramai,0.022829
51,51_pasar_sensus_online_pedagang,9,jelang lebaran,0.022005
51,51_pasar_sensus_online_pedagang,10,pasar tanah,0.019742
52,52_pantai_danau_pantai pantai_canti,1,pantai,0.14323
52,52_pantai_danau_pantai pantai_canti,2,danau,0.046214
52,52_pantai_danau_pantai pantai_canti,3,pantai pantai,0.024538
52,52_pantai_danau_pantai pantai_canti,4,cantik,0.024162
52,52_pantai_danau_pantai pantai_canti,5,pasir,0.022016
52,52_pantai_danau_pantai pantai_canti,6,kolam,0.020996
52,52_pantai_danau_pantai pantai_canti,7,jungle,0.017961
52,52_pantai_danau_pantai pantai_canti,8,potret,0.017054
52,52_pantai_danau_pantai pantai_canti,9,indahnya,0.016767
52,52_pantai_danau_pantai pantai_canti,10,kolam renang,0.016566
53,53_rokok_cukai_merokok_tembakau,1,rokok,0.085056
53,53_rokok_cukai_merokok_tembakau,2,cukai,0.03325
53,53_rokok_cukai_merokok_tembakau,3,merokok,0.028117
53,53_rokok_cukai_merokok_tembakau,4,tembakau,0.023934
53,53_rokok_cukai_merokok_tembakau,5,sembako,0.020248
53,53_rokok_cukai_merokok_tembakau,6,cukai rokok,0.01618
53,53_rokok_cukai_merokok_tembakau,7,paket sembako,0.012964
53,53_rokok_cukai_merokok_tembakau,8,ilegal,0.012463
53,53_rokok_cukai_merokok_tembakau,9,raperda,0.010837
53,53_rokok_cukai_merokok_tembakau,10,bea,0.009012
54,54_motogp_mandalika_balapan_pembala,1,motogp,0.04628
54,54_motogp_mandalika_balapan_pembala,2,mandalika,0.031788
54,54_motogp_mandalika_balapan_pembala,3,balapan,0.031524
54,54_motogp_mandalika_balapan_pembala,4,pembalap,0.026856
54,54_motogp_mandalika_balapan_pembala,5,marquez,0.025562
54,54_motogp_mandalika_balapan_pembala,6,sirkuit,0.017695
54,54_motogp_mandalika_balapan_pembala,7,marc,0.016092
54,54_motogp_mandalika_balapan_pembala,8,pertamina,0.014951
54,54_motogp_mandalika_balapan_pembala,9,alex,0.014456
54,54_motogp_mandalika_balapan_pembala,10,racing,0.014427
55,55_turnbackhoax_fakta_konten_pemeri,1,turnbackhoax,0.014506
55,55_turnbackhoax_fakta_konten_pemeri,2,fakta,0.014183
55,55_turnbackhoax_fakta_konten_pemeri,3,konten,0.014114
55,55_turnbackhoax_fakta_konten_pemeri,4,pemeriksaan fakta,0.013187
55,55_turnbackhoax_fakta_konten_pemeri,5,ditulis oleh,0.013124
55,55_turnbackhoax_fakta_konten_pemeri,6,kesimpulan,0.012489
55,55_turnbackhoax_fakta_konten_pemeri,7,merupakan konten,0.012354
55,55_turnbackhoax_fakta_konten_pemeri,8,fakta mafindo,0.012298
55,55_turnbackhoax_fakta_konten_pemeri,9,mafindo turnbackhoax,0.012296
55,55_turnbackhoax_fakta_konten_pemeri,10,pemeriksa fakta,0.012289
56,56_pilkada_bawaslu_politik uang_kpu,1,pilkada,0.017982
56,56_pilkada_bawaslu_politik uang_kpu,2,bawaslu,0.014552
56,56_pilkada_bawaslu_politik uang_kpu,3,politik uang,0.013305
56,56_pilkada_bawaslu_politik uang_kpu,4,kpu,0.011736
56,56_pilkada_bawaslu_politik uang_kpu,5,pemilu,0.011474
56,56_pilkada_bawaslu_politik uang_kpu,6,pemilih,0.011111
56,56_pilkada_bawaslu_politik uang_kpu,7,mk,0.009927
56,56_pilkada_bawaslu_politik uang_kpu,8,pemilihan,0.009016
56,56_pilkada_bawaslu_politik uang_kpu,9,kepala daerah,0.008505
56,56_pilkada_bawaslu_politik uang_kpu,10,daerah,0.008302
57,57_virus_china_virus corona_corona,1,virus,0.093513
57,57_virus_china_virus corona_corona,2,china,0.076416
57,57_virus_china_virus corona_corona,3,virus corona,0.068411
57,57_virus_china_virus corona_corona,4,corona,0.042155
57,57_virus_china_virus corona_corona,5,corona china,0.027879
57,57_virus_china_virus corona_corona,6,this,0.014714
57,57_virus_china_virus corona_corona,7,corona virus,0.013094
57,57_virus_china_virus corona_corona,8,terinfeksi,0.01303
57,57_virus_china_virus corona_corona,9,they,0.011978
57,57_virus_china_virus corona_corona,10,that,0.010789
58,58_kopi_coffee_kafe_teh,1,kopi,0.148582
58,58_kopi_coffee_kafe_teh,2,coffee,0.048734
58,58_kopi_coffee_kafe_teh,3,kafe,0.030686
58,58_kopi_coffee_kafe_teh,4,teh,0.028603
58,58_kopi_coffee_kafe_teh,5,dalgona,0.018544
58,58_kopi_coffee_kafe_teh,6,ibas,0.01748
58,58_kopi_coffee_kafe_teh,7,ameng,0.016154
58,58_kopi_coffee_kafe_teh,8,minum kopi,0.015579
58,58_kopi_coffee_kafe_teh,9,minum,0.014313
58,58_kopi_coffee_kafe_teh,10,minuman,0.012863
59,59_video_video tersebut_counter pen,1,video,0.015838
59,59_video_video tersebut_counter pen,2,video tersebut,0.013043
59,59_video_video tersebut_counter pen,3,counter penjelasan,0.011537
59,59_video_video tersebut_counter pen,4,unggahan video,0.010356
59,59_video_video tersebut_counter pen,5,unggahan,0.00987
59,59_video_video tersebut_counter pen,6,beredar,0.009526
59,59_video_video tersebut_counter pen,7,link counter,0.008972
59,59_video_video tersebut_counter pen,8,counter,0.008955
59,59_video_video tersebut_counter pen,9,penjelasan beredar,0.008927
59,59_video_video tersebut_counter pen,10,faktanya,0.008765
60,60_pajak_spt_bebas pajak_wajib paja,1,pajak,0.129584
60,60_pajak_spt_bebas pajak_wajib paja,2,spt,0.032845
60,60_pajak_spt_bebas pajak_wajib paja,3,bebas pajak,0.026562
60,60_pajak_spt_bebas pajak_wajib paja,4,wajib pajak,0.021029
60,60_pajak_spt_bebas pajak_wajib paja,5,djp,0.017291
60,60_pajak_spt_bebas pajak_wajib paja,6,cukai,0.015971
60,60_pajak_spt_bebas pajak_wajib paja,7,bayar pajak,0.014377
60,60_pajak_spt_bebas pajak_wajib paja,8,tahun pajak,0.01411
60,60_pajak_spt_bebas pajak_wajib paja,9,lapor,0.013632
60,60_pajak_spt_bebas pajak_wajib paja,10,samsat,0.013396
61,61_sim_esim_ponsel_kartu sim,1,sim,0.066679
61,61_sim_esim_ponsel_kartu sim,2,esim,0.065622
61,61_sim_esim_ponsel_kartu sim,3,ponsel,0.047729
61,61_sim_esim_ponsel_kartu sim,4,kartu sim,0.02537
61,61_sim_esim_ponsel_kartu sim,5,nokia,0.019066
61,61_sim_esim_ponsel_kartu sim,6,bm,0.016896
61,61_sim_esim_ponsel_kartu sim,7,smartphone,0.016615
61,61_sim_esim_ponsel_kartu sim,8,seluler,0.016343
61,61_sim_esim_ponsel_kartu sim,9,iphone,0.015525
61,61_sim_esim_ponsel_kartu sim,10,samsung,0.013864
62,62_paus_fransiskus_paus fransiskus_,1,paus,0.075767
62,62_paus_fransiskus_paus fransiskus_,2,fransiskus,0.05198
62,62_paus_fransiskus_paus fransiskus_,3,paus fransiskus,0.050894
62,62_paus_fransiskus_paus fransiskus_,4,vatikan,0.023908
62,62_paus_fransiskus_paus fransiskus_,5,katolik,0.023048
62,62_paus_fransiskus_paus fransiskus_,6,gereja,0.022149
62,62_paus_fransiskus_paus fransiskus_,7,misa,0.021592
62,62_paus_fransiskus_paus fransiskus_,8,kardinal,0.01603
62,62_paus_fransiskus_paus fransiskus_,9,umat,0.015763
62,62_paus_fransiskus_paus fransiskus_,10,umat katolik,0.015219
63,63_gempa_myanmar_di myanmar_junta,1,gempa,0.038328
63,63_gempa_myanmar_di myanmar_junta,2,myanmar,0.034027
63,63_gempa_myanmar_di myanmar_junta,3,di myanmar,0.015644
63,63_gempa_myanmar_di myanmar_junta,4,junta,0.012919
63,63_gempa_myanmar_di myanmar_junta,5,thailand,0.012617
63,63_gempa_myanmar_di myanmar_junta,6,bangkok,0.012382
63,63_gempa_myanmar_di myanmar_junta,7,sagaing,0.011146
63,63_gempa_myanmar_di myanmar_junta,8,mandalay,0.0107
63,63_gempa_myanmar_di myanmar_junta,9,gempa bumi,0.010617
63,63_gempa_myanmar_di myanmar_junta,10,bantuan,0.010354
64,64_kpk_sekretaris ma_eks sekretaris,1,kpk,0.037848
64,64_kpk_sekretaris ma_eks sekretaris,2,sekretaris ma,0.036393
64,64_kpk_sekretaris ma_eks sekretaris,3,eks sekretaris,0.034216
64,64_kpk_sekretaris ma_eks sekretaris,4,komisaris,0.032606
64,64_kpk_sekretaris ma_eks sekretaris,5,ma nurhadi,0.029398
64,64_kpk_sekretaris ma_eks sekretaris,6,dewas,0.028203
64,64_kpk_sekretaris ma_eks sekretaris,7,ii,0.025608
64,64_kpk_sekretaris ma_eks sekretaris,8,komisi ii,0.025547
64,64_kpk_sekretaris ma_eks sekretaris,9,komisi,0.024285
64,64_kpk_sekretaris ma_eks sekretaris,10,komisioner,0.023121
65,65_haji_jemaah_jemaah haji_ibadah h,1,haji,0.064225
65,65_haji_jemaah_jemaah haji_ibadah h,2,jemaah,0.041716
65,65_haji_jemaah_jemaah haji_ibadah h,3,jemaah haji,0.026778
65,65_haji_jemaah_jemaah haji_ibadah h,4,ibadah haji,0.019346
65,65_haji_jemaah_jemaah haji_ibadah h,5,saudi,0.016945
65,65_haji_jemaah_jemaah haji_ibadah h,6,ibadah,0.01615
65,65_haji_jemaah_jemaah haji_ibadah h,7,umrah,0.01463
65,65_haji_jemaah_jemaah haji_ibadah h,8,arab saudi,0.014314
65,65_haji_jemaah_jemaah haji_ibadah h,9,arab,0.01269
65,65_haji_jemaah_jemaah haji_ibadah h,10,kemenag,0.012371
66,66_anggaran_rp triliun_triliun_efis,1,anggaran,0.030725
66,66_anggaran_rp triliun_triliun_efis,2,rp triliun,0.019032
66,66_anggaran_rp triliun_triliun_efis,3,triliun,0.018819
66,66_anggaran_rp triliun_triliun_efis,4,efisiensi,0.014046
66,66_anggaran_rp triliun_triliun_efis,5,belanja,0.013948
66,66_anggaran_rp triliun_triliun_efis,6,rp,0.011901
66,66_anggaran_rp triliun_triliun_efis,7,sebesar rp,0.01139
66,66_anggaran_rp triliun_triliun_efis,8,apbn,0.011352
66,66_anggaran_rp triliun_triliun_efis,9,sebesar,0.008782
66,66_anggaran_rp triliun_triliun_efis,10,keuangan,0.008306
67,67_laut_pagar_pagar laut_nelayan,1,laut,0.030127
67,67_laut_pagar_pagar laut_nelayan,2,pagar,0.025919
67,67_laut_pagar_pagar laut_nelayan,3,pagar laut,0.022268
67,67_laut_pagar_pagar laut_nelayan,4,nelayan,0.017004
67,67_laut_pagar_pagar laut_nelayan,5,kkp,0.013552
67,67_laut_pagar_pagar laut_nelayan,6,kapal,0.0132
67,67_laut_pagar_pagar laut_nelayan,7,perikanan,0.012048
67,67_laut_pagar_pagar laut_nelayan,8,kelautan,0.011557
67,67_laut_pagar_pagar laut_nelayan,9,perairan,0.011456
67,67_laut_pagar_pagar laut_nelayan,10,kelautan perikanan,0.009966
68,68_viral_virus_jadi viral_viral aks,1,viral,0.136172
68,68_viral_virus_jadi viral_viral aks,2,virus,0.043793
68,68_viral_virus_jadi viral_viral aks,3,jadi viral,0.017421
68,68_viral_virus_jadi viral_viral aks,4,viral aksi,0.016376
68,68_viral_virus_jadi viral_viral aks,5,viral pria,0.013597
68,68_viral_virus_jadi viral_viral aks,6,ai,0.012373
68,68_viral_virus_jadi viral_viral aks,7,rs khusus,0.012057
68,68_viral_virus_jadi viral_viral aks,8,menular,0.01159
68,68_viral_virus_jadi viral_viral aks,9,viral anggota,0.010785
68,68_viral_virus_jadi viral_viral aks,10,lambang,0.0103
69,69_china_natuna_tka china_tka,1,china,0.098617
69,69_china_natuna_tka china_tka,2,natuna,0.041199
69,69_china_natuna_tka china_tka,3,tka china,0.024112
69,69_china_natuna_tka china_tka,4,tka,0.021836
69,69_china_natuna_tka china_tka,5,tembok,0.01952
69,69_china_natuna_tka china_tka,6,besar china,0.015821
69,69_china_natuna_tka china_tka,7,dubes china,0.014399
69,69_china_natuna_tka china_tka,8,wni,0.013841
69,69_china_natuna_tka china_tka,9,soal natuna,0.011169
69,69_china_natuna_tka china_tka,10,as china,0.010861
70,70_listrik_tagihan listrik_tagihan_,1,listrik,0.128529
70,70_listrik_tagihan listrik_tagihan_,2,tagihan listrik,0.06938
70,70_listrik_tagihan listrik_tagihan_,3,tagihan,0.064772
70,70_listrik_tagihan listrik_tagihan_,4,pln,0.063182
70,70_listrik_tagihan listrik_tagihan_,5,spklu,0.040433
70,70_listrik_tagihan listrik_tagihan_,6,tarif listrik,0.031436
70,70_listrik_tagihan listrik_tagihan_,7,pelanggan,0.026078
70,70_listrik_tagihan listrik_tagihan_,8,va,0.024694
70,70_listrik_tagihan listrik_tagihan_,9,bengkak,0.024593
70,70_listrik_tagihan listrik_tagihan_,10,rest area,0.022695
71,71_kapal_kapal pesiar_pesiar_speedb,1,kapal,0.144846
71,71_kapal_kapal pesiar_pesiar_speedb,2,kapal pesiar,0.070055
71,71_kapal_kapal pesiar_pesiar_speedb,3,pesiar,0.069966
71,71_kapal_kapal pesiar_pesiar_speedb,4,speedboat,0.0395
71,71_kapal_kapal pesiar_pesiar_speedb,5,labuan bajo,0.02699
71,71_kapal_kapal pesiar_pesiar_speedb,6,labuan,0.026238
71,71_kapal_kapal pesiar_pesiar_speedb,7,bajo,0.026238
71,71_kapal_kapal pesiar_pesiar_speedb,8,kemenhub,0.025193
71,71_kapal_kapal pesiar_pesiar_speedb,9,paspampres,0.023655
71,71_kapal_kapal pesiar_pesiar_speedb,10,natuna,0.023308
72,72_rapid test_rapid_test_corona,1,rapid test,0.161865
72,72_rapid test_rapid_test_corona,2,rapid,0.155854
72,72_rapid test_rapid_test_corona,3,test,0.139757
72,72_rapid test_rapid_test_corona,4,corona,0.087168
72,72_rapid test_rapid_test_corona,5,tes,0.063619
72,72_rapid test_rapid_test_corona,6,tes corona,0.058958
72,72_rapid test_rapid_test_corona,7,positif corona,0.044812
72,72_rapid test_rapid_test_corona,8,spesimen,0.041234
72,72_rapid test_rapid_test_corona,9,swab,0.037962
72,72_rapid test_rapid_test_corona,10,positif,0.032438
73,73_malaysia_tki_lockdown_singapura,1,malaysia,0.145038
73,73_malaysia_tki_lockdown_singapura,2,tki,0.049682
73,73_malaysia_tki_lockdown_singapura,3,lockdown,0.037476
73,73_malaysia_tki_lockdown_singapura,4,singapura,0.022867
73,73_malaysia_tki_lockdown_singapura,5,dari malaysia,0.021844
73,73_malaysia_tki_lockdown_singapura,6,filipina,0.018963
73,73_malaysia_tki_lockdown_singapura,7,wni,0.01872
73,73_malaysia_tki_lockdown_singapura,8,dipulangkan,0.018637
73,73_malaysia_tki_lockdown_singapura,9,wni dipulangkan,0.016383
73,73_malaysia_tki_lockdown_singapura,10,pulang,0.014557
74,74_ruu_dpr_rkuhp_uu,1,ruu,0.020612
74,74_ruu_dpr_rkuhp_uu,2,dpr,0.013557
74,74_ruu_dpr_rkuhp_uu,3,rkuhp,0.01101
74,74_ruu_dpr_rkuhp_uu,4,uu,0.010597
74,74_ruu_dpr_rkuhp_uu,5,rapat,0.009947
74,74_ruu_dpr_rkuhp_uu,6,paripurna,0.009542
74,74_ruu_dpr_rkuhp_uu,7,ruu perubahan,0.008266
74,74_ruu_dpr_rkuhp_uu,8,fraksi,0.008168
74,74_ruu_dpr_rkuhp_uu,9,undang,0.008003
74,74_ruu_dpr_rkuhp_uu,10,atas uu,0.007918
75,75_pangeran_harry_pangeran harry_me,1,pangeran,0.193201
75,75_pangeran_harry_pangeran harry_me,2,harry,0.159082
75,75_pangeran_harry_pangeran harry_me,3,pangeran harry,0.136752
75,75_pangeran_harry_pangeran harry_me,4,meghan,0.114845
75,75_pangeran_harry_pangeran harry_me,5,markle,0.083547
75,75_pangeran_harry_pangeran harry_me,6,meghan markle,0.083547
75,75_pangeran_harry_pangeran harry_me,7,kerajaan,0.073341
75,75_pangeran_harry_pangeran harry_me,8,harry meghan,0.06483
75,75_pangeran_harry_pangeran harry_me,9,pangeran charles,0.062729
75,75_pangeran_harry_pangeran harry_me,10,charles,0.059601
76,76_korupsi_korupsi rp_kasus korupsi,1,korupsi,0.098169
76,76_korupsi_korupsi rp_kasus korupsi,2,korupsi rp,0.070047
76,76_korupsi_korupsi rp_kasus korupsi,3,kasus korupsi,0.050312
76,76_korupsi_korupsi rp_kasus korupsi,4,asabri,0.035195
76,76_korupsi_korupsi rp_kasus korupsi,5,kpk,0.024431
76,76_korupsi_korupsi rp_kasus korupsi,6,terdakwa korupsi,0.023944
76,76_korupsi_korupsi rp_kasus korupsi,7,kasus,0.020308
76,76_korupsi_korupsi rp_kasus korupsi,8,dugaan korupsi,0.018564
76,76_korupsi_korupsi rp_kasus korupsi,9,eks,0.017578
76,76_korupsi_korupsi rp_kasus korupsi,10,korupsi proyek,0.016712
77,77_pengunjung_ragunan_monas_satwa,1,pengunjung,0.019775
77,77_pengunjung_ragunan_monas_satwa,2,ragunan,0.012509
77,77_pengunjung_ragunan_monas_satwa,3,monas,0.011428
77,77_pengunjung_ragunan_monas_satwa,4,satwa,0.008589
77,77_pengunjung_ragunan_monas_satwa,5,taman,0.008033
77,77_pengunjung_ragunan_monas_satwa,6,tmii,0.007333
77,77_pengunjung_ragunan_monas_satwa,7,libur,0.00656
77,77_pengunjung_ragunan_monas_satwa,8,malam,0.006422
77,77_pengunjung_ragunan_monas_satwa,9,pameran,0.005851
77,77_pengunjung_ragunan_monas_satwa,10,museum,0.0058
78,78_ikan_nelayan_lele_ikan lele,1,ikan,0.114438
78,78_ikan_nelayan_lele_ikan lele,2,nelayan,0.031843
78,78_ikan_nelayan_lele_ikan lele,3,lele,0.0271
78,78_ikan_nelayan_lele_ikan lele,4,ikan lele,0.023686
78,78_ikan_nelayan_lele_ikan lele,5,kkp,0.02188
78,78_ikan_nelayan_lele_ikan lele,6,fish,0.021869
78,78_ikan_nelayan_lele_ikan lele,7,ikan hias,0.017467
78,78_ikan_nelayan_lele_ikan lele,8,akuarium,0.017452
78,78_ikan_nelayan_lele_ikan lele,9,hias,0.014143
78,78_ikan_nelayan_lele_ikan lele,10,jenis ikan,0.011836
79,79_delpedro_narapidana_tahanan_ters,1,delpedro,0.010415
79,79_delpedro_narapidana_tahanan_ters,2,narapidana,0.010042
79,79_delpedro_narapidana_tahanan_ters,3,tahanan,0.009773
79,79_delpedro_narapidana_tahanan_ters,4,tersangka,0.009452
79,79_delpedro_narapidana_tahanan_ters,5,polda,0.007976
79,79_delpedro_narapidana_tahanan_ters,6,metro jaya,0.006887
79,79_delpedro_narapidana_tahanan_ters,7,polda metro,0.006751
79,79_delpedro_narapidana_tahanan_ters,8,yusril,0.00638
79,79_delpedro_narapidana_tahanan_ters,9,lokataru,0.006199
79,79_delpedro_narapidana_tahanan_ters,10,metro,0.006171
80,80_ihsg_ihsg dibuka_bursa asia_meng,1,ihsg,0.647284
80,80_ihsg_ihsg dibuka_bursa asia_meng,2,ihsg dibuka,0.201118
80,80_ihsg_ihsg dibuka_bursa asia_meng,3,bursa asia,0.122425
80,80_ihsg_ihsg dibuka_bursa asia_meng,4,menguat,0.107355
80,80_ihsg_ihsg dibuka_bursa asia_meng,5,dibuka,0.105528
80,80_ihsg_ihsg dibuka_bursa asia_meng,6,diproyeksi,0.104954
80,80_ihsg_ihsg dibuka_bursa asia_meng,7,ihsg ditutup,0.104101
80,80_ihsg_ihsg dibuka_bursa asia_meng,8,ihsg diproyeksi,0.10211
